fgas                density
0.0987550920805664  0.000670123861802879
0.0989072659055048  0.0012240909384827
0.0990594397304431  0.00213515948843111
0.0992116135553815  0.0035590954046505
0.0993637873803199  0.0056737601971242
0.0995159612052583  0.00865628699068219
0.0996681350301966  0.0126470245275728
0.099820308855135   0.0177030875829236
0.0999724826800734  0.0237490910359199
0.100124656505012   0.0305372743057566
0.10027683032995    0.0376113651152161
0.100429004154888   0.0442815939791047
0.100581177979827   0.0498539982617405
0.100733351804765   0.0537010148915923
0.100885525629704   0.0553680090554017
0.101037699454642   0.0546588239935201
0.10118987327958    0.0516716688035647
0.101342047104519   0.0467772974976069
0.101494220929457   0.0405464387364645
0.101646394754395   0.0336458016553657
0.101798568579334   0.0267284246951802
0.101950742404272   0.0203433426916892
0.102102916229211   0.0148823312287194
0.102255090054149   0.0105704266477309
0.102407263879087   0.00751298027739998
0.102559437704026   0.00578084962366587
0.102711611528964   0.00529051854621167
0.102863785353902   0.00609115580936715
0.103015959178841   0.00830183696788698
0.103168133003779   0.0120997247400037
0.103320306828717   0.0176775441786163
0.103472480653656   0.0251757240177876
0.103624654478594   0.0346005260644032
0.103776828303533   0.0457450916952693
0.103929002128471   0.0581338793281117
0.104081175953409   0.0710106211847027
0.104233349778348   0.0833844196354658
0.104385523603286   0.0941378126869417
0.104537697428224   0.102186047548679
0.104689871253163   0.10643732094619
0.104842045078101   0.106564965020472
0.10499421890304    0.102838301780899
0.105146392727978   0.0959544523766141
0.105298566552916   0.0870334179083967
0.105450740377855   0.0774651357460426
0.105602914202793   0.0687270429813991
0.105755088027731   0.0622024031595252
0.10590726185267    0.059022784881433
0.106059435677608   0.0599485423283711
0.106211609502547   0.0652925165082191
0.106363783327485   0.0748868873538212
0.106515957152423   0.0880918681390279
0.106668130977362   0.103846578607587
0.1068203048023     0.120754422108116
0.106972478627238   0.137056057513846
0.107124652452177   0.151159513250442
0.107276826277115   0.161811491961976
0.107429000102053   0.16818335115272
0.107581173926992   0.169959467778269
0.10773334775193    0.167338280648722
0.107885521576869   0.160949019342267
0.108037695401807   0.151708815028257
0.108189869226745   0.140659558253427
0.108342043051684   0.128826601873172
0.108494216876622   0.117131098265448
0.10864639070156    0.106367413466568
0.108798564526499   0.0972330871329292
0.108950738351437   0.0903793845982503
0.109102912176376   0.0866543961813296
0.109255086001314   0.0865895159645457
0.109407259826252   0.0905386994793504
0.109559433651191   0.0986429576823556
0.109711607476129   0.110674232032245
0.109863781301067   0.126002378974764
0.110015955126006   0.143642188245659
0.110168128950944   0.16237881569353
0.110320302775883   0.180949808872995
0.110472476600821   0.198246982550362
0.110624650425759   0.213494863199286
0.110776824250698   0.226365723226076
0.110928998075636   0.237004009679246
0.111081171900574   0.24595304072784
0.111233345725513   0.254000290370132
0.111385519550451   0.262048144962641
0.111537693375389   0.270768594295706
0.111689867200328   0.280505703095117
0.111842041025266   0.291353388471589
0.111994214850205   0.30327066665566
0.112146388675143   0.316251243828529
0.112298562500081   0.330497884509621
0.11245073632502    0.346550176821388
0.112602910149958   0.365324429900085
0.112755083974896   0.388044363458521
0.112907257799835   0.416067116352203
0.113059431624773   0.450635685109075
0.113211605449712   0.492610194325154
0.11336377927465    0.54224039944568
0.113515953099588   0.599386569282322
0.113668126924527   0.662270262182976
0.113820300749465   0.728826902326248
0.113972474574403   0.796810264942655
0.114124648399342   0.863884749832267
0.11427682222428    0.927814299434687
0.114428996049218   0.986625141971541
0.114581169874157   1.03876400846323
0.114733343699095   1.08327019066549
0.114885517524034   1.11995693726385
0.115037691348972   1.14956603943585
0.11518986517391    1.173834460572
0.115342038998849   1.19540793060473
0.115494212823787   1.21756132638073
0.115646386648725   1.24390839618232
0.115798560473664   1.27791187267773
0.115950734298602   1.32099873881938
0.116102908123541   1.37334677885256
0.116255081948479   1.43359383610589
0.116407255773417   1.49903413579833
0.116559429598356   1.56602579696813
0.116711603423294   1.63053430293504
0.116863777248232   1.6887212374371
0.117015951073171   1.73748692157112
0.117168124898109   1.77489008732432
0.117320298723048   1.80039595642691
0.117472472547986   1.81494108628138
0.117624646372924   1.82084012152065
0.117776820197863   1.82158433946763
0.117928994022801   1.82192098212408
0.118081167847739   1.82747666453562
0.118233341672678   1.8435802139471
0.118385515497616   1.87536018753156
0.118537689322554   1.92737538873911
0.118689863147493   2.00330313521747
0.118842036972431   2.10576531301318
0.11899421079737    2.23633297961769
0.119146384622308   2.39569043588497
0.119298558447246   2.58388015484082
0.119450732272185   2.80051724767921
0.119602906097123   3.04487215813909
0.119755079922061   3.31577227274352
0.119907253747      3.61134859504885
0.120059427571938   3.92918100049928
0.120211601396877   4.26490170136684
0.120363775221815   4.61154394512337
0.120515949046753   4.96221346877448
0.120668122871692   5.30934076739116
0.12082029669663    5.64522548727132
0.120972470521568   5.96270609944462
