65303.3329603726  0.0418348516693656  0.0372805881749709  0.0469600124316917
41035.8720382668  0.0294739301020238  0.0270133059784356  0.0322067036603473
29061.0498459398  0.0374063550395096  0.0344373222841467  0.0406232024637574
22042.4633931058  0.044002039154085   0.0407679021145037  0.0474340745172952
17397.7225990413  0.049487777228728   0.0460551342054659  0.0530196759914564
14179.432267619   0.0573896199103442  0.0536962180179366  0.0610999076885425
11820.9947905592  0.0609541206342567  0.0570659204403767  0.064973508425629
6584.20307041976  0.0672064679073839  0.0627770469886112  0.0722813509940474
4208.42222226633  0.0733663243860915  0.0675874936201415  0.0801789806544503
2912.99731776866  0.0949262498044643  0.0819407185287189  0.108526081292785
2124.05498461788  0.0880544364186824  0.0747123603086764  0.101777127932565
1257.43652245217  0.0800283307525763  0.0656412932983152  0.0952404206285914
818.41684406447   0.0724583232807706  0.0564008730328491  0.0899441309655478
