82906.5211019793  0.102420513899945   0.0912789686036495  0.116245000925263
57469.1715302091  0.0713201307864611  0.064858735543736   0.0776598193549427
42691.1634939085  0.0807946947393706  0.0738432168260254  0.0875980982941384
33129.9341066114  0.0880196595887872  0.0809611482057164  0.0949163057801219
26525.5691438535  0.0855944606207281  0.0808608489192042  0.0906220840768083
21763.6126632118  0.0912847264376365  0.0864495112212586  0.0964481175598438
18171.3493984653  0.0962870355328111  0.0914427265060086  0.10147995662399
15407.090940449   0.100938611299115   0.0961087298838079  0.105895637517845
13233.3216635392  0.104954525168248   0.100055163952311   0.109897722460769
11477.8016879623  0.108605043517923   0.103632291424592   0.113570866059898
8862.95407826466  0.117125113450646   0.11107076987246    0.123380446734867
7029.96432272997  0.122443771832575   0.116133261594951   0.129183563054435
5697.99717733825  0.127431780880822   0.120727153019413   0.134694217678784
4703.03432504132  0.132255649226064   0.124903540033329   0.140278437204536
3935.12347471301  0.147365755990727   0.135038955671379   0.160701425195574
3336.25213575542  0.150296156150829   0.137688226283812   0.163918895862226
2473.8722510004   0.154882482865021   0.141715274240407   0.169091265598731
1894.66503154696  0.161574767134054   0.147204306476924   0.176988187563752
1195.06986089131  0.167485050921842   0.147478682668732   0.190817298989593
809.664256837811  0.18656610451904    0.164075150155867   0.212341723808093
