81632.0976191192  0.0521220951708588  0.0468675662333348  0.0587804758208517
69770.2328089148  0.0479111653570016  0.0455433560692606  0.0506776276968513
60422.3108891705  0.0501735089769696  0.047771433033027   0.0529788032158841
52923.084063355   0.0521263880628395  0.0497133038557935  0.0549259520031812
46773.2636492689  0.0466079364088942  0.044842630868627   0.0486274382844773
41659.3785291686  0.0486170691925637  0.0468500974910155  0.0506463023325904
37352.5505272009  0.0504898949246353  0.048722605291975   0.052520669960085
33676.4870452632  0.0509950575825718  0.0493452261242713  0.0527258942453343
30529.5874063426  0.052704852261417   0.0510623258340418  0.0544538199467339
25432.5589328871  0.0551233535261986  0.0534984806961114  0.0568613227618624
21503.477505931   0.0560493360462971  0.0544140651144815  0.0576498823741577
18420.8878584477  0.0590467521840224  0.0573633998448545  0.0607034843189514
15943.7537554195  0.0618977877720659  0.0601223173225052  0.0636208834457335
13923.2823748296  0.0654818591025012  0.0631014792251872  0.0681018118167211
12262.2022509184  0.0680706917405978  0.0655721591491871  0.0707881620295366
10870.1904227774  0.0705746541599402  0.0679486321556705  0.0734152637357172
9699.16569599244  0.0719374198616835  0.0687255024680949  0.0753002534378771
7841.84007991529  0.0757065806008657  0.0722867133768424  0.0793808681772776
6456.20307249972  0.0806838368689719  0.0768378691587549  0.0847706640496621
5390.49128193177  0.0914786247278596  0.0861491783260094  0.0971936946585291
4559.8766408322   0.0957589425128841  0.0899595032584513  0.101910942525308
3366.26131427861  0.102356099268608   0.0957650099061205  0.109220023173896
2568.91988414574  0.121186502207586   0.111366882278441   0.131354561198749
2012.53185027654  0.128701508030365   0.117702508564545   0.139559293084936
1611.94712910314  0.136523373862379   0.124477217651186   0.148531859300319
1088.43646634449  0.149161176099931   0.135156110981589   0.163435837747739
773.788836652942  0.168056636045257   0.150770426873246   0.186038407114507
