0.0375  0.000303337785259268  2.25613320990353e-09
0.0425  0.00442041965170365   5.65116803346397e-09
0.0475  0.0161565966533628    1.38846235509083e-08
0.0525  0.026057389797111     3.3462039199399e-08
0.0575  0.0236609724017365    7.91030271749113e-08
0.0625  0.0265509798282541    1.83424020950352e-07
0.0675  0.0330730173721488    4.17197523139536e-07
0.0725  0.0360281247442777    9.30785563978622e-07
0.0775  0.0609636512828536    2.03694809416224e-06
0.0825  0.122593012415786     4.37252893024938e-06
0.0875  0.199227124313337     9.20678129421966e-06
0.0925  0.276593534773315     1.90153957124502e-05
0.0975  0.368921258005084     3.85234624600898e-05
0.1025  0.508604808502487     7.65539610430541e-05
0.1075  0.718635139668403     0.000149221851808888
0.1125  0.939791319333477     0.000285311705191644
0.1175  1.20661169094076      0.000535092864174871
0.1225  1.55929057151411      0.000984376268811599
0.1275  1.9359806720405       0.00177629673256411
0.1325  2.38177979884194      0.00314407070782805
0.1375  2.99770454577703      0.00545872854239369
0.1425  3.73216751047256      0.00929636350156064
0.1475  4.38863901459676      0.0155294867286711
0.1525  4.91636891760857      0.0254462337754301
0.1575  5.4629033575548       0.040898966093199
0.1625  6.0956997396147       0.0644797807178349
0.1675  6.74493562256719      0.0997142392305871
0.1725  7.40614538045456      0.151256210043165
0.1775  8.00750607862528      0.225056548527179
0.1825  8.49040961797519      0.328467571832024
0.1875  8.86794545154619      0.470235866981638
0.1925  9.14986191663092      0.660330578608712
0.1975  9.34597341635423      0.909556061241364
0.2025  9.22228595245254      1.22890961288858
0.2075  8.83631779533734      1.62866894831901
0.2125  8.42581185180222      2.11723028276059
0.2175  7.96822878183478      2.69976388629783
0.2225  7.47221163277206      3.37680417467168
0.2275  6.99361086665992      4.14293743003819
0.2325  6.62716051025063      4.98578191958046
0.2375  6.19809866318619      5.8854623826583
0.2425  5.59738167818096      6.81475589410091
0.2475  4.9366995703064       7.74002610556352
0.2525  4.40855245480032      8.62297154238449
0.2575  3.91353031605524      9.42310186734946
0.2625  3.39127256427196      10.1007407638326
0.2675  2.9073831438018       10.6202556188866
0.2725  2.52852001533954      10.9531521523385
0.2775  2.19143667036344      11.0806612229942
0.2825  1.86175904662591      10.9954913040208
0.2875  1.60690822512704      10.7025190017157
0.2925  1.42126016265964      10.2183266468568
0.2975  1.23666443600005      9.56964795457536
0.3025  1.04904482585266      8.79092443599683
0.3075  0.878496200809127     7.92128316555373
0.3125  0.723607463793508     7.00130400708462
0.3175  0.60632376003169      6.0699447619209
0.3225  0.537550476055741     5.16193994831917
0.3275  0.472809764962175     4.3058962627304
0.3325  0.381585491342981     3.52319420724571
0.3375  0.305826082018847     2.8276913913431
0.3425  0.250711305000728     2.22612651217407
0.3475  0.195491648639318     1.71905621974413
0.3525  0.153123129706576     1.30212514021009
0.3575  0.135427837144666     0.967470594100963
0.3625  0.115650457713574     0.705091094171949
0.3675  0.0912588561967682    0.504051707930192
0.3725  0.077705444914514     0.353449488800876
0.3775  0.069808671351567     0.243109556429308
0.3825  0.0528779473362213    0.164020869491187
0.3875  0.0333243126698226    0.108547192327999
0.3925  0.019179765154542     0.0704628954301885
0.3975  0.01279893394824      0.0448667675218624
0.4025  0.00794661430530501   0.0280227971849011
0.4075  0.00391882433860967   0.0171680350637955
0.4125  0.00193609037399061   0.010316968521863
0.4175  0.00224671294366498   0.00608143438235046
0.4225  0.00362507637865798   0.00351627109513266
0.4275  0.00448776364410223   0.00199425680178401
0.4325  0.00347295511631577   0.00110943591050087
0.4375  0.0014255486161609    0.000605404663575157
0.4425  0.000315156140530063  0.000324049765057299
0.4475  0.000317797161853669  0.000170137507271434
0.4525  0.000523958940516766  8.76215287280125e-05
0.4575  0.000317797161853503  4.42633207084891e-05
0.4625  0.000271822171205489  2.19330770574841e-05
0.4675  0.000900425291917341  1.06604992116432e-05
0.4725  0.00150030813848677   5.08250630606807e-06
0.4775  0.000971046883439954  2.37684420389307e-06
0.4825  0.000317347359701     1.09029974670036e-06
0.4875  0.000220320758273884  4.90584149684249e-07
0.4925  0.000686662926494207  2.16522742629327e-07
0.4975  0.0011061355410889    9.37380538084148e-08
0.5025  0.000670905119468478  3.9806202792544e-08
0.5075  0.000236367105397547  1.65808952539851e-08
0.5125  0.000388418753376614  6.77466159115183e-09
0.5175  0.000640394260629664  2.71512383569812e-09
0.5225  0.000490844499048082  1.06736776905694e-09
0.5275  0.000545708283545798  4.11586320688587e-10
0.5325  0.000756829580746352  1.55679054755795e-10
0.5375  0.000459040344900829  5.77592899285214e-11
0.5425  0.000102425745673545  2.10201548432048e-11
